2791584.291	4517215.356	6295623.587	7463391.895	1108175.6	2942536.226	5001600.589	6059805.158	2710683.022	163648.1113	117.8713052
2759610.343	4512094.978	6271705.248	7500824.518	1091416.07	2937254.362	4999366.377	6058814.084	2706010.323	164103.1021	116.9367296
2782587.897	4509669.313	6294128.566	7452214.485	1098179.76	2937992.113	4999252.142	6058171.261	2697439.933	163588.9915	118.0290996
2776948.389	4532520.208	6269921.554	7544090.916	1116143.629	2950904.615	5007973.504	6066086.631	2742316.354	164461.3346	116.2029336
2792791.878	4528769.647	6286405.273	7502533.093	1118978.676	2949400.086	5006265.597	6063483.334	2733280.015	164007.8711	117.1076215
2811233.893	4524704.083	6306270.689	7456096.347	1122363.089	2948663.404	5005261.291	6062327.142	2722276.059	163532.9894	118.1284021
2754243.005	4517501.931	6261933.317	7530128.639	1094239.775	2940686.696	5002337.514	6062194.921	2717247.422	164424.6294	116.3201159
2775260.279	4514805.184	6282288.534	7483499.371	1100159.307	2940619.832	5001513.926	6060259.64	2709087.383	163913.2216	117.3582932
2798124.049	4511519.341	6305693.231	7431843.142	1106005.424	2940958.511	5001164.889	6059612.834	2698611.82	163387.1731	118.5090246
2798104.19	4511480.559	6305634.634	7431871.504	1106004.253	2940937.074	5001120.699	6059556.955	2698599.925	163420.0587	118.5095138
2765110.161	4507674.468	6279336.47	7475700.756	1089927.345	2935911.39	4998982.437	6058590.685	2696684.112	163887.6215	117.4421549
2790705.96	4504892.867	6304830.099	7420997.094	1097361.11	2936925.893	4999021.263	6058211.271	2686744.671	163326.8002	118.6718744
2781884.436	4541900.491	6269027.643	7571369.3	1126267.677	2956891.389	5010418.723	6068535.878	2758329.571	164676.9006	115.7558289
2791374.246	4538907.967	6278965.562	7541127.285	1126887.033	2954088.201	5008132.563	6064704.948	2752244.224	164322.819	116.3934541
2804993.136	4535320.713	6293613.005	7504487.412	1128721.994	2952602.653	5006708.007	6062947.895	2743438.385	163933.2104	117.1873561
2777774.468	4511934.074	6253999.665	7535038.7	1126778.351	2967647.504	5008734.937	6078980.857	2717170.757	165393.0999	115.5696836
2768609.241	4522417.149	6271882.184	7522238.836	1103988.446	2943380.631	5002327.112	6060679.589	2724535.982	164242.0937	116.6008957
2787032.4	4519780.026	6290212.799	7480606.127	1108636.935	2943264.66	5001744.093	6059630.834	2716437.533	163800.0962	117.5223234
